ItemName,ItemType,ItemGrade,ItemRequiredType,ItemRequiredGender,ItemRequiredClass,ItemSet,ItemRandomStatsId,ItemRequiredAmount,ItemImage,ItemShape,ItemEffect,ItemStackSize,ItemSlots,ItemWeight,ItemLightRange,ItemLightIntensity,ItemDurability,ItemPrice,ItemToolTip,StartItem,NeedIdentify,ShowGroupPickup,GlobalDropNotify,ClassBased,LevelBased,CanMine,CanFastRun,CanAwakening,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,Stat准确,Stat敏捷,StatHP,StatMP,Stat攻击速度,Stat幸运,Stat背包负重,Stat腕力负重,Stat装备负重,Stat反弹伤害,Stat强度,Stat神圣,Stat冰冻伤害,Stat毒素伤害,Stat魔法躲避,Stat毒物躲避,Stat生命恢复,Stat法力恢复,Stat中毒恢复,Stat暴击倍率,Stat暴击伤害,Stat最大防御数率,Stat最大魔御数率,Stat最大物理攻击数率,Stat最大魔法攻击数率,Stat最大道术攻击数率,Stat攻击速度数率,Stat生命值数率,Stat法力值数率,Stat吸血数率,Stat经验增长数率,Stat物品掉落数率,Stat金币收益数率,Stat采矿出矿数率,Stat宝石成功数率,Stat钓鱼成功数率,Stat大师概率数率,Stat技能熟练度倍率,Stat攻击增伤,Stat伴侣专享经验数率,Stat师徒专享伤害数率,Stat师徒专享经验数率,Stat伤害降低数率,Stat气功盾恢复数率,Stat气功盾恢复生命值,Stat法力值消耗数率,Stat传送技法力消耗数率,StatHero,BindDontDeathdrop,BindDontDrop,BindDontSell,BindDontStore,BindDontTrade,BindDontRepair,BindDontUpgrade,BindDestroyOnDrop,BindBreakOnDeath,BindBindOnEquip,BindNoSRepair,BindNoWeddingRing,BindUnableToRent,BindUnableToDisassemble,BindNoMail,BindNoHero,SpecialParalize,SpecialTeleport,SpecialClearRing,SpecialProtection,SpecialRevival,SpecialMuscle,SpecialFlame,SpecialHealing,SpecialProbe,SpecialSkill,SpecialNoDuraLoss,SpecialBlink,
魔杖,武器,普通,Level,性别不限,战法道,非套装,1,26,42,17,0,1,0,10,0,0,15000,20000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,5,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
精锐魔杖,武器,普通,Level,性别不限,战法道,非套装,1,26,42,17,0,1,0,10,0,0,15000,15000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,5,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
乌木剑,武器,普通,Level,性别不限,战法道,非套装,1,4,43,0,0,1,0,8,0,0,7000,700,"",False,False,False,False,False,False,False,False,False,0,0,0,0,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
八荒,武器,普通,Level,性别不限,战法道,非套装,1,15,44,5,0,1,0,25,0,0,18000,4000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
六合,武器,普通,Level,性别不限,战法道,非套装,1,15,44,5,0,1,0,25,0,0,18000,4000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
凝霜,武器,普通,Level,性别不限,战法道,非套装,1,25,45,15,0,1,0,20,0,0,20000,8000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
半月,武器,普通,Level,性别不限,战法道,非套装,1,15,46,7,0,1,0,16,0,0,14000,4000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,5,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
锋锐半月,武器,普通,Level,性别不限,战法道,非套装,1,15,46,7,0,1,0,16,0,0,14000,4000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,5,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
降魔,武器,普通,Level,性别不限,战法道,非套装,1,20,47,11,0,1,0,20,0,0,17000,6000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,6,11,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
精锐降魔,武器,普通,Level,性别不限,战法道,非套装,1,20,47,11,0,1,0,20,0,0,17000,5000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,6,11,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
井中月,武器,宝物,MaxDC,性别不限,战法道,非套装,1,30,48,19,0,1,0,58,0,0,34000,30000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,7,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
偃月,武器,普通,Level,性别不限,战法道,非套装,1,20,49,10,0,1,0,13,0,0,12000,6000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,4,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
偃月刀,武器,普通,Level,性别不限,战法道,非套装,1,20,49,10,0,1,0,13,0,0,12000,5000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,4,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
鹤嘴锄,武器,普通,Level,性别不限,全职业,非套装,1,12,50,42,0,1,0,10,0,0,10000,2500,"",False,False,False,False,False,False,True,False,False,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
疵痕鹤嘴锄,武器,普通,Level,性别不限,全职业,非套装,1,12,50,42,0,1,0,10,0,0,10000,2500,"",False,False,False,False,False,False,True,False,False,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
条痕鹤嘴锄,武器,普通,Level,性别不限,全职业,非套装,1,12,50,42,0,1,0,10,0,0,10000,2500,"",False,False,False,False,False,False,True,False,False,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
弧光鹤嘴锄,武器,普通,Level,性别不限,全职业,非套装,1,12,50,42,0,1,0,10,0,0,10000,2500,"",False,False,False,False,False,False,True,False,False,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
月光鹤嘴锄,武器,宝物,Level,性别不限,全职业,非套装,1,12,50,42,0,1,0,10,0,0,22000,7500,"",False,False,False,False,False,False,True,False,False,0,0,0,0,3,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
破魂,武器,普通,Level,性别不限,战法道,非套装,1,20,51,12,0,1,0,8,0,0,11000,5000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,8,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
祖玛无极棍,武器,普通,Level,性别不限,战法道,非套装,1,29,52,23,0,1,0,15,0,0,25000,35000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,2,18,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
无极棍,武器,宝物,Level,性别不限,战法道,非套装,1,30,52,23,0,1,0,15,0,0,25000,40000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,2,18,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
无极棍1,武器,宝物,Level,性别不限,战法道,非套装,1,30,52,23,23,1,0,15,0,0,25000,40000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,2,18,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
无极棍2,武器,宝物,Level,性别不限,战法道,非套装,1,30,52,23,53,1,0,15,0,0,25000,40000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,2,18,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
血饮,武器,宝物,MaxMC,性别不限,战法道,非套装,1,27,53,20,0,1,0,12,0,0,20000,40000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,6,16,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
祈祷之刃,武器,宝物,Level,性别不限,全职业,祈祷套装,1,20,54,13,0,1,0,10,0,0,20000,30000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,8,20,0,0,0,0,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
裁决之杖,武器,宝物,Level,性别不限,战法道,非套装,1,30,55,21,0,1,0,80,0,0,32000,50000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
裁决之杖1,武器,宝物,Level,性别不限,战法道,非套装,1,30,55,21,21,1,0,80,0,0,32000,50000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
裁决之杖2,武器,宝物,Level,性别不限,战法道,非套装,1,30,55,21,51,1,0,80,0,0,32000,50000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
祖玛裁决之杖,武器,普通,Level,性别不限,战法道,非套装,1,29,55,21,0,1,0,75,0,0,32000,35000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,0,33,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
龙纹剑,武器,宝物,Level,性别不限,战法道,非套装,1,40,56,31,0,1,0,40,0,0,22000,75000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,8,22,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
龙纹剑1,武器,宝物,Level,性别不限,战法道,非套装,1,40,56,31,31,1,0,40,0,0,22000,75000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,8,22,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
龙纹剑2,武器,宝物,Level,性别不限,战法道,非套装,1,40,56,31,61,1,0,40,0,0,22000,75000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,8,22,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
墨龙龙纹剑,武器,宝物,Level,性别不限,战法道,非套装,1,34,56,31,0,1,0,40,0,0,22000,65000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,8,20,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
蛇刻刀,武器,宝物,Level,性别不限,战法道,非套装,1,40,56,31,0,1,0,40,0,0,22000,75000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,8,22,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
屠龙,武器,宝物,Level,性别不限,战法道,非套装,1,34,57,29,0,1,0,99,0,0,33000,65000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,5,35,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
屠龙1,武器,宝物,Level,性别不限,战法道,非套装,1,34,57,29,29,1,0,99,0,0,33000,65000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,5,35,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
屠龙2,武器,宝物,Level,性别不限,战法道,非套装,1,34,57,29,59,1,0,99,0,0,33000,65000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,5,35,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
墨龙屠龙,武器,宝物,Level,性别不限,战法道,非套装,1,40,57,29,0,1,0,92,0,0,33000,75000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
墨青大刀,武器,宝物,Level,性别不限,战法道,非套装,1,40,57,29,0,1,0,92,0,0,33000,75000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
噬魂法杖,武器,宝物,Level,性别不限,战法道,非套装,1,40,58,30,0,1,0,26,0,0,10000,75000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,6,13,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
噬魂法杖1,武器,宝物,Level,性别不限,战法道,非套装,1,40,58,30,30,1,0,26,0,0,10000,75000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,13,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
噬魂法杖2,武器,宝物,Level,性别不限,战法道,非套装,1,40,58,30,60,1,0,26,0,0,10000,75000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,13,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
墨龙噬魂法杖,武器,宝物,Level,性别不限,战法道,非套装,1,34,58,30,0,1,0,26,0,0,10000,65000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,6,13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
天萤木,武器,宝物,Level,性别不限,战法道,非套装,1,40,58,30,0,1,0,26,0,0,10000,75000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,6,13,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
骨玉权杖,武器,宝物,Level,性别不限,战法道,非套装,1,30,59,22,0,1,0,20,0,0,18000,50000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,6,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
骨玉权杖1,武器,宝物,Level,性别不限,战法道,非套装,1,30,59,22,22,1,0,20,0,0,18000,50000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
骨玉权杖2,武器,宝物,Level,性别不限,战法道,非套装,1,30,59,22,52,1,0,20,0,0,18000,50000,"",False,False,False,False,False,False,False,False,True,0,0,0,0,6,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
祖玛骨玉权杖,武器,普通,Level,性别不限,战法道,非套装,1,29,59,22,0,1,0,20,0,0,18000,35000,"",False,False,False,False,False,False,False,False,False,0,0,0,0,6,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
布衣(男),盔甲,普通,Level,男性,全职业,非套装,0,1,60,1,0,1,0,5,0,0,5000,120,"",True,False,False,False,True,True,False,False,False,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
轻型盔甲(男),盔甲,普通,Level,男性,全职业,非套装,2,11,61,2,0,1,0,8,0,0,8000,2500,"",False,False,False,False,False,False,False,False,False,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
重盔甲(男),盔甲,普通,Level,男性,战法道,非套装,2,22,62,3,0,1,0,23,0,0,25000,10000,"",False,False,False,False,False,False,False,False,False,4,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
